#,id,name,price
3948,3948,Gorgeous Pizza,226.36
3949,3949,Handmade Bike,872.67
3950,3950,Handcrafted Granite Shirt,463.67
3951,3951,Wooden Salad,587.19
3952,3952,Handcrafted Cheese,733.22
3953,3953,Table,299.99
3954,3954,Awesome Pants,145.31
3955,3955,Ergonomic Concrete Table,71.14
3956,3956,Gently Used Cheese,549.23
3957,3957,Generic Concrete Gloves,473.09
3958,3958,Cheese,342.48
3959,3959,Tuna,722.45
3960,3960,Rustic Bacon,715.87
3961,3961,Pizza,879.11
3962,3962,Generic Granite Pizza,943.51
3963,3963,Incredible Salad,529.45
3964,3964,Gently Used Rubber Chair,338.63
3965,3965,Gorgeous Frozen Ball,540
3966,3966,Wooden Pizza,395.86
3967,3967,Plastic Table,852.35
3968,3968,For repair Granite Salad,144.24
3969,3969,Mouse,131.24
3970,3970,Licensed Keyboard,663.75
3971,3971,Hat,978
3972,3972,Licensed Bike,399.01
3973,3973,For repair Plastic Chicken,506.45
3974,3974,New Bacon,195.04
3975,3975,Frozen Gloves,403.55
3976,3976,Cotton Fish,571.35
3977,3977,Gorgeous Soft Salad,361.93
3978,3978,Used Computer,875.28
3979,3979,Gorgeous Computer,769.28
3980,3980,Salad,916.39
3981,3981,Licensed Granite Bike,708.42
3982,3982,Small Gloves,385.41
3983,3983,For repair Car,927.41
3984,3984,Frozen Ball,742.09
3985,3985,Car,560.9
3986,3986,Granite Shirt,495.76
3987,3987,Wooden Chips,611.25
3988,3988,Handmade Shoes,178.44
3989,3989,Tasty Car,244.39
3990,3990,Unbranded Frozen Chicken,674.62
3991,3991,Mouse,161.72
3992,3992,Awesome Tuna,286.45
3993,3993,Pizza,897.29
3994,3994,Incredible Granite Chicken,71.47
3995,3995,Frozen Ball,950.71
3996,3996,Tuna,968.47
3997,3997,Handcrafted Granite Computer,635.16
3998,3998,Unbranded Car,168.35
3999,3999,Intelligent Cotton Fish,342.44
4000,4000,Intelligent Soft Chicken,558.66
